order_id,timestamp_start,timestamp_end,station_id,shift,process_time_mins,rework_time_mins,total_time_mins,labor_cost_per_hour,defect_flag,status,rework_cost,delay_cost,hour
ORD-2230,2026-04-02 23:00:00,2026-04-02 23:08:25.096082,Station_B,Night,8.42,0.0,8.42,30.27,0,Success,0.0,0.0,23
ORD-2231,2026-04-02 23:02:00,2026-04-02 23:10:45.921392,Station_B,Night,8.77,0.0,8.77,48.22,0,Success,0.0,0.0,23
ORD-2232,2026-04-02 23:04:00,2026-04-02 23:16:10.364524,Station_B,Night,12.17,0.0,12.17,43.98,0,Success,0.0,0.0,23
ORD-2233,2026-04-02 23:06:00,2026-04-02 23:17:42.772802,Station_B,Night,11.71,0.0,11.71,32.26,0,Success,0.0,0.0,23
ORD-2234,2026-04-02 23:08:00,2026-04-02 23:18:48.759430,Station_A,Night,10.81,0.0,10.81,47.35,0,Success,0.0,0.0,23
ORD-2235,2026-04-02 23:10:00,2026-04-02 23:33:09.171949,Station_A,Night,16.54,6.62,23.15,36.8,1,Failed,4.06,0.0,23
ORD-2236,2026-04-02 23:12:00,2026-04-02 23:31:10.242137,Station_B,Night,13.69,5.48,19.17,40.53,1,Failed,3.7,0.0,23
ORD-2237,2026-04-02 23:14:00,2026-04-02 23:23:58.029509,Station_C,Night,9.97,0.0,9.97,32.54,0,Success,0.0,0.0,23
ORD-2238,2026-04-02 23:16:00,2026-04-02 23:26:46.996893,Station_C,Night,10.78,0.0,10.78,39.19,0,Success,0.0,0.0,23
ORD-2239,2026-04-02 23:18:00,2026-04-02 23:30:51.568944,Station_D,Night,12.86,0.0,12.86,37.59,0,Success,0.0,0.0,23
ORD-2240,2026-04-02 23:20:00,2026-04-02 23:33:09.447283,Station_D,Night,9.4,3.76,13.16,46.82,1,Failed,2.93,0.0,23
ORD-2241,2026-04-02 23:22:00,2026-04-02 23:33:59.373434,Station_A,Night,11.99,0.0,11.99,38.08,0,Success,0.0,0.0,23
ORD-2242,2026-04-02 23:24:00,2026-04-02 23:40:05.767038,Station_C,Night,11.5,4.6,16.1,38.31,1,Failed,2.94,0.0,23
ORD-2243,2026-04-02 23:26:00,2026-04-02 23:41:28.674387,Station_C,Night,15.48,0.0,15.48,49.5,0,Delayed,0.0,0.39,23
ORD-2244,2026-04-02 23:28:00,2026-04-02 23:41:49.024757,Station_B,Night,13.82,0.0,13.82,43.82,0,Success,0.0,0.0,23
ORD-2245,2026-04-02 23:30:00,2026-04-02 23:47:24.668128,Station_D,Night,17.41,0.0,17.41,46.9,0,Delayed,0.0,1.88,23
ORD-2246,2026-04-02 23:32:00,2026-04-02 23:46:11.214292,Station_C,Night,14.19,0.0,14.19,38.07,0,Success,0.0,0.0,23
ORD-2247,2026-04-02 23:34:00,2026-04-02 23:43:57.825463,Station_A,Night,9.96,0.0,9.96,34.59,0,Success,0.0,0.0,23
ORD-2248,2026-04-02 23:36:00,2026-04-02 23:47:52.760460,Station_A,Night,11.88,0.0,11.88,49.61,0,Success,0.0,0.0,23
ORD-2249,2026-04-02 23:38:00,2026-04-02 23:53:01.855869,Station_A,Night,15.03,0.0,15.03,42.5,0,Delayed,0.0,0.02,23
ORD-2250,2026-04-02 23:40:00,2026-04-02 23:56:14.250756,Station_D,Night,16.24,0.0,16.24,28.43,0,Delayed,0.0,0.59,23
ORD-2251,2026-04-02 23:42:00,2026-04-03 00:06:26.791975,Station_C,Night,24.45,0.0,24.45,32.54,0,Delayed,0.0,5.12,23
ORD-2252,2026-04-02 23:44:00,2026-04-02 23:55:11.342267,Station_B,Night,11.19,0.0,11.19,49.29,0,Success,0.0,0.0,23
ORD-2253,2026-04-02 23:46:00,2026-04-03 00:01:37.674154,Station_C,Night,15.63,0.0,15.63,44.48,0,Delayed,0.0,0.47,23
ORD-2254,2026-04-02 23:48:00,2026-04-03 00:06:55.981158,Station_D,Night,18.93,0.0,18.93,45.86,0,Delayed,0.0,3.01,23
ORD-2255,2026-04-02 23:50:00,2026-04-03 00:00:59.016021,Station_A,Night,10.98,0.0,10.98,26.82,0,Success,0.0,0.0,23
ORD-2256,2026-04-02 23:52:00,2026-04-03 00:12:48.107271,Station_C,Night,20.8,0.0,20.8,34.45,0,Delayed,0.0,3.33,23
ORD-2257,2026-04-02 23:54:00,2026-04-03 00:00:40.737360,Station_A,Night,6.68,0.0,6.68,43.15,0,Success,0.0,0.0,23
ORD-2258,2026-04-02 23:56:00,2026-04-03 00:07:05.686113,Station_C,Night,11.09,0.0,11.09,41.77,0,Success,0.0,0.0,23
ORD-2259,2026-04-02 23:58:00,2026-04-03 00:16:13.362756,Station_C,Night,18.22,0.0,18.22,42.43,0,Delayed,0.0,2.28,23
ORD-2260,2026-04-03 00:00:00,2026-04-03 00:10:52.428777,Station_A,Night,10.87,0.0,10.87,37.98,0,Success,0.0,0.0,0
ORD-2261,2026-04-03 00:02:00,2026-04-03 00:21:18.131841,Station_D,Night,13.79,5.51,19.3,28.38,1,Failed,2.61,0.0,0
ORD-2262,2026-04-03 00:04:00,2026-04-03 00:14:50.929370,Station_B,Night,10.85,0.0,10.85,46.17,0,Success,0.0,0.0,0
ORD-2263,2026-04-03 00:06:00,2026-04-03 00:17:14.914082,Station_D,Night,11.25,0.0,11.25,32.2,0,Success,0.0,0.0,0
ORD-2264,2026-04-03 00:08:00,2026-04-03 00:20:04.539988,Station_B,Night,12.08,0.0,12.08,44.05,0,Success,0.0,0.0,0
ORD-2265,2026-04-03 00:10:00,2026-04-03 00:25:20.664953,Station_D,Night,15.34,0.0,15.34,42.89,0,Delayed,0.0,0.25,0
ORD-2266,2026-04-03 00:12:00,2026-04-03 00:22:55.429292,Station_D,Night,10.92,0.0,10.92,30.41,0,Success,0.0,0.0,0
ORD-2267,2026-04-03 00:14:00,2026-04-03 00:37:42.621093,Station_D,Night,16.94,6.77,23.71,28.33,1,Failed,3.2,0.0,0
ORD-2268,2026-04-03 00:16:00,2026-04-03 00:26:06.255268,Station_D,Night,10.1,0.0,10.1,46.67,0,Success,0.0,0.0,0
ORD-2269,2026-04-03 00:18:00,2026-04-03 00:27:18.921321,Station_D,Night,9.32,0.0,9.32,29.18,0,Success,0.0,0.0,0
ORD-2270,2026-04-03 00:20:00,2026-04-03 01:06:03.384814,Station_C,Night,32.9,13.16,46.06,42.22,1,Failed,9.26,0.0,0
ORD-2271,2026-04-03 00:22:00,2026-04-03 00:30:37.129122,Station_D,Night,8.62,0.0,8.62,45.08,0,Success,0.0,0.0,0
ORD-2272,2026-04-03 00:24:00,2026-04-03 00:43:09.412020,Station_C,Night,19.16,0.0,19.16,48.77,0,Delayed,0.0,3.38,0
ORD-2273,2026-04-03 00:26:00,2026-04-03 00:36:09.103657,Station_B,Night,10.15,0.0,10.15,44.15,0,Success,0.0,0.0,0
ORD-2274,2026-04-03 00:28:00,2026-04-03 00:37:45.822778,Station_B,Night,9.76,0.0,9.76,46.32,0,Success,0.0,0.0,0
ORD-2275,2026-04-03 00:30:00,2026-04-03 00:44:33.932402,Station_A,Night,14.57,0.0,14.57,34.84,0,Success,0.0,0.0,0
ORD-2276,2026-04-03 00:32:00,2026-04-03 00:49:41.785027,Station_D,Night,17.7,0.0,17.7,44.22,0,Delayed,0.0,1.99,0
ORD-2277,2026-04-03 00:34:00,2026-04-03 00:43:53.187667,Station_D,Night,9.89,0.0,9.89,34.83,0,Success,0.0,0.0,0
ORD-2278,2026-04-03 00:36:00,2026-04-03 00:50:23.689285,Station_A,Night,14.39,0.0,14.39,41.54,0,Success,0.0,0.0,0
ORD-2279,2026-04-03 00:38:00,2026-04-03 00:51:39.719296,Station_A,Night,9.76,3.9,13.66,47.79,1,Failed,3.11,0.0,0
ORD-2280,2026-04-03 00:40:00,2026-04-03 00:50:32.791785,Station_B,Night,10.55,0.0,10.55,36.71,0,Success,0.0,0.0,0
ORD-2281,2026-04-03 00:42:00,2026-04-03 01:01:52.810238,Station_C,Night,19.88,0.0,19.88,27.21,0,Delayed,0.0,2.21,0
ORD-2282,2026-04-03 00:44:00,2026-04-03 00:58:44.720123,Station_B,Night,14.75,0.0,14.75,43.23,0,Success,0.0,0.0,0
ORD-2283,2026-04-03 00:46:00,2026-04-03 00:59:43.089094,Station_A,Night,13.72,0.0,13.72,36.61,0,Success,0.0,0.0,0
ORD-2284,2026-04-03 00:48:00,2026-04-03 00:56:01.802356,Station_B,Night,8.03,0.0,8.03,35.4,0,Success,0.0,0.0,0
ORD-2285,2026-04-03 00:50:00,2026-04-03 01:06:17.887485,Station_B,Night,11.64,4.66,16.3,38.14,1,Failed,2.96,0.0,0
ORD-2286,2026-04-03 00:52:00,2026-04-03 01:08:00.917417,Station_C,Night,16.02,0.0,16.02,31.47,0,Delayed,0.0,0.53,0
ORD-2287,2026-04-03 00:54:00,2026-04-03 01:07:11.302376,Station_D,Night,13.19,0.0,13.19,34.16,0,Success,0.0,0.0,0
ORD-2288,2026-04-03 00:56:00,2026-04-03 01:09:11.975011,Station_A,Night,13.2,0.0,13.2,49.29,0,Success,0.0,0.0,0
ORD-2289,2026-04-03 00:58:00,2026-04-03 01:19:03.708576,Station_C,Night,15.04,6.02,21.06,25.48,1,Failed,2.56,0.0,0
ORD-2290,2026-04-03 01:00:00,2026-04-03 01:12:00.115407,Station_D,Night,12.0,0.0,12.0,29.15,0,Success,0.0,0.0,1
ORD-2291,2026-04-03 01:02:00,2026-04-03 01:12:53.563913,Station_A,Night,10.89,0.0,10.89,36.75,0,Success,0.0,0.0,1
ORD-2292,2026-04-03 01:04:00,2026-04-03 01:16:07.430837,Station_C,Night,12.12,0.0,12.12,36.73,0,Success,0.0,0.0,1
ORD-2293,2026-04-03 01:06:00,2026-04-03 01:20:56.586715,Station_C,Night,14.94,0.0,14.94,39.38,0,Success,0.0,0.0,1
ORD-2294,2026-04-03 01:08:00,2026-04-03 01:27:16.517345,Station_A,Night,13.77,5.51,19.28,43.1,1,Failed,3.96,0.0,1
ORD-2295,2026-04-03 01:10:00,2026-04-03 01:21:53.780555,Station_A,Night,11.9,0.0,11.9,36.64,0,Success,0.0,0.0,1
ORD-2296,2026-04-03 01:12:00,2026-04-03 01:22:38.298532,Station_B,Night,10.64,0.0,10.64,34.56,0,Success,0.0,0.0,1
ORD-2297,2026-04-03 01:14:00,2026-04-03 02:05:29.001560,Station_C,Night,36.77,14.71,51.48,39.77,1,Failed,9.75,0.0,1
ORD-2298,2026-04-03 01:16:00,2026-04-03 01:24:50.717973,Station_B,Night,8.85,0.0,8.85,48.49,0,Success,0.0,0.0,1
ORD-2299,2026-04-03 01:18:00,2026-04-03 01:50:56.815008,Station_C,Night,32.95,0.0,32.95,37.61,0,Delayed,0.0,11.25,1
ORD-2300,2026-04-03 01:20:00,2026-04-03 01:49:14.230508,Station_D,Night,20.88,8.35,29.24,44.21,1,Failed,6.16,0.0,1
ORD-2301,2026-04-03 01:22:00,2026-04-03 01:32:40.541306,Station_C,Night,10.68,0.0,10.68,42.5,0,Success,0.0,0.0,1
ORD-2302,2026-04-03 01:24:00,2026-04-03 01:32:15.425098,Station_A,Night,8.26,0.0,8.26,43.31,0,Success,0.0,0.0,1
ORD-2303,2026-04-03 01:26:00,2026-04-03 01:38:36.753562,Station_B,Night,12.61,0.0,12.61,26.54,0,Success,0.0,0.0,1
ORD-2304,2026-04-03 01:28:00,2026-04-03 01:46:14.154989,Station_A,Night,18.24,0.0,18.24,25.12,0,Delayed,0.0,1.35,1
ORD-2305,2026-04-03 01:30:00,2026-04-03 01:41:47.484117,Station_A,Night,11.79,0.0,11.79,34.53,0,Success,0.0,0.0,1
ORD-2306,2026-04-03 01:32:00,2026-04-03 01:42:46.693518,Station_D,Night,10.78,0.0,10.78,47.77,0,Success,0.0,0.0,1
ORD-2307,2026-04-03 01:34:00,2026-04-03 01:49:21.927838,Station_B,Night,15.37,0.0,15.37,26.84,0,Delayed,0.0,0.16,1
ORD-2308,2026-04-03 01:36:00,2026-04-03 01:53:26.710823,Station_C,Night,17.45,0.0,17.45,38.62,0,Delayed,0.0,1.57,1
ORD-2309,2026-04-03 01:38:00,2026-04-03 01:51:36.196666,Station_D,Night,13.6,0.0,13.6,31.28,0,Success,0.0,0.0,1
ORD-2310,2026-04-03 01:40:00,2026-04-03 01:47:00.000000,Station_A,Night,5.0,2.0,7.0,48.09,1,Failed,1.6,0.0,1
ORD-2311,2026-04-03 01:42:00,2026-04-03 01:57:38.087982,Station_D,Night,15.63,0.0,15.63,28.8,0,Delayed,0.0,0.3,1
ORD-2312,2026-04-03 01:44:00,2026-04-03 02:02:46.086157,Station_D,Night,18.77,0.0,18.77,29.08,0,Delayed,0.0,1.83,1
ORD-2313,2026-04-03 01:46:00,2026-04-03 02:01:41.373811,Station_C,Night,15.69,0.0,15.69,37.05,0,Delayed,0.0,0.43,1
ORD-2314,2026-04-03 01:48:00,2026-04-03 01:58:31.739801,Station_A,Night,7.52,3.01,10.53,29.65,1,Failed,1.49,0.0,1
ORD-2315,2026-04-03 01:50:00,2026-04-03 02:23:04.042016,Station_C,Night,23.62,9.45,33.07,39.07,1,Failed,6.15,0.0,1
ORD-2316,2026-04-03 01:52:00,2026-04-03 02:06:47.123283,Station_C,Night,14.79,0.0,14.79,41.26,0,Success,0.0,0.0,1
ORD-2317,2026-04-03 01:54:00,2026-04-03 02:01:56.732494,Station_A,Night,7.95,0.0,7.95,46.77,0,Success,0.0,0.0,1
ORD-2318,2026-04-03 01:56:00,2026-04-03 02:15:40.235259,Station_D,Night,19.67,0.0,19.67,41.17,0,Delayed,0.0,3.2,1
ORD-2319,2026-04-03 01:58:00,2026-04-03 02:13:49.203683,Station_A,Night,15.82,0.0,15.82,33.24,0,Delayed,0.0,0.45,1
ORD-2320,2026-04-03 02:00:00,2026-04-03 02:13:36.834509,Station_B,Night,13.61,0.0,13.61,26.62,0,Success,0.0,0.0,2
ORD-2321,2026-04-03 02:02:00,2026-04-03 02:16:49.007166,Station_D,Night,14.82,0.0,14.82,26.08,0,Success,0.0,0.0,2
ORD-2322,2026-04-03 02:04:00,2026-04-03 02:17:40.797765,Station_B,Night,13.68,0.0,13.68,27.56,0,Success,0.0,0.0,2
ORD-2323,2026-04-03 02:06:00,2026-04-03 02:18:48.318671,Station_B,Night,12.81,0.0,12.81,33.98,0,Success,0.0,0.0,2
ORD-2324,2026-04-03 02:08:00,2026-04-03 02:50:07.568190,Station_C,Night,30.09,12.04,42.13,37.06,1,Failed,7.43,0.0,2
ORD-2325,2026-04-03 02:10:00,2026-04-03 02:20:39.835623,Station_D,Night,10.66,0.0,10.66,42.24,0,Success,0.0,0.0,2
ORD-2326,2026-04-03 02:12:00,2026-04-03 02:23:02.740567,Station_D,Night,11.05,0.0,11.05,29.88,0,Success,0.0,0.0,2
ORD-2327,2026-04-03 02:14:00,2026-04-03 02:44:35.601025,Station_C,Night,30.59,0.0,30.59,32.91,0,Delayed,0.0,8.55,2
ORD-2328,2026-04-03 02:16:00,2026-04-03 02:27:10.138278,Station_B,Night,11.17,0.0,11.17,44.1,0,Success,0.0,0.0,2
ORD-2329,2026-04-03 02:18:00,2026-04-03 02:30:51.888123,Station_A,Night,12.86,0.0,12.86,43.8,0,Success,0.0,0.0,2
ORD-2330,2026-04-03 02:20:00,2026-04-03 02:34:10.782023,Station_B,Night,14.18,0.0,14.18,40.09,0,Success,0.0,0.0,2
ORD-2331,2026-04-03 02:22:00,2026-04-03 02:37:35.085615,Station_D,Night,15.58,0.0,15.58,28.2,0,Delayed,0.0,0.27,2
ORD-2332,2026-04-03 02:24:00,2026-04-03 02:36:35.581593,Station_D,Night,12.59,0.0,12.59,25.24,0,Success,0.0,0.0,2
ORD-2333,2026-04-03 02:26:00,2026-04-03 02:41:12.665376,Station_A,Night,15.21,0.0,15.21,45.47,0,Delayed,0.0,0.16,2
ORD-2334,2026-04-03 02:28:00,2026-04-03 02:48:12.558631,Station_C,Night,20.21,0.0,20.21,37.64,0,Delayed,0.0,3.27,2
ORD-2335,2026-04-03 02:30:00,2026-04-03 02:39:08.488165,Station_B,Night,9.14,0.0,9.14,30.97,0,Success,0.0,0.0,2
ORD-2336,2026-04-03 02:32:00,2026-04-03 02:49:57.328807,Station_A,Night,17.96,0.0,17.96,34.0,0,Delayed,0.0,1.67,2
ORD-2337,2026-04-03 02:34:00,2026-04-03 02:43:21.789379,Station_B,Night,9.36,0.0,9.36,34.59,0,Success,0.0,0.0,2
ORD-2338,2026-04-03 02:36:00,2026-04-03 02:48:33.092050,Station_B,Night,12.55,0.0,12.55,28.97,0,Success,0.0,0.0,2
ORD-2339,2026-04-03 02:38:00,2026-04-03 02:50:55.381089,Station_C,Night,12.92,0.0,12.92,26.34,0,Success,0.0,0.0,2
ORD-2340,2026-04-03 02:40:00,2026-04-03 02:54:44.089759,Station_B,Night,14.73,0.0,14.73,29.79,0,Success,0.0,0.0,2
ORD-2341,2026-04-03 02:42:00,2026-04-03 02:54:52.459788,Station_B,Night,12.87,0.0,12.87,38.43,0,Success,0.0,0.0,2
ORD-2342,2026-04-03 02:44:00,2026-04-03 02:54:53.168011,Station_B,Night,10.89,0.0,10.89,30.2,0,Success,0.0,0.0,2
ORD-2343,2026-04-03 02:46:00,2026-04-03 02:56:31.899210,Station_A,Night,10.53,0.0,10.53,41.38,0,Success,0.0,0.0,2
ORD-2344,2026-04-03 02:48:00,2026-04-03 03:00:36.240671,Station_A,Night,12.6,0.0,12.6,35.99,0,Success,0.0,0.0,2
ORD-2345,2026-04-03 02:50:00,2026-04-03 03:02:42.143818,Station_B,Night,12.7,0.0,12.7,41.17,0,Success,0.0,0.0,2
ORD-2346,2026-04-03 02:52:00,2026-04-03 03:02:50.120625,Station_A,Night,10.84,0.0,10.84,45.11,0,Success,0.0,0.0,2
ORD-2347,2026-04-03 02:54:00,2026-04-03 03:01:31.935496,Station_C,Night,7.53,0.0,7.53,25.53,0,Success,0.0,0.0,2
ORD-2348,2026-04-03 02:56:00,2026-04-03 03:06:28.410709,Station_B,Night,10.47,0.0,10.47,39.29,0,Success,0.0,0.0,2
ORD-2349,2026-04-03 02:58:00,2026-04-03 03:07:46.239799,Station_D,Night,9.77,0.0,9.77,38.0,0,Success,0.0,0.0,2
ORD-2350,2026-04-03 03:00:00,2026-04-03 03:11:36.596474,Station_A,Night,11.61,0.0,11.61,41.84,0,Success,0.0,0.0,3
ORD-2351,2026-04-03 03:02:00,2026-04-03 03:09:39.000337,Station_D,Night,7.65,0.0,7.65,41.11,0,Success,0.0,0.0,3
ORD-2352,2026-04-03 03:04:00,2026-04-03 03:17:56.576651,Station_D,Night,13.94,0.0,13.94,42.01,0,Success,0.0,0.0,3
ORD-2353,2026-04-03 03:06:00,2026-04-03 03:33:45.668509,Station_C,Night,19.83,7.93,27.76,38.23,1,Failed,5.05,0.0,3
ORD-2354,2026-04-03 03:08:00,2026-04-03 03:28:55.575559,Station_A,Night,20.93,0.0,20.93,37.49,0,Delayed,0.0,3.7,3
ORD-2355,2026-04-03 03:10:00,2026-04-03 03:22:09.462389,Station_B,Night,12.16,0.0,12.16,26.03,0,Success,0.0,0.0,3
ORD-2356,2026-04-03 03:12:00,2026-04-03 03:25:23.221894,Station_B,Night,13.39,0.0,13.39,33.64,0,Success,0.0,0.0,3
ORD-2357,2026-04-03 03:14:00,2026-04-03 03:26:52.399869,Station_A,Night,12.87,0.0,12.87,37.9,0,Success,0.0,0.0,3
ORD-2358,2026-04-03 03:16:00,2026-04-03 03:32:31.068332,Station_D,Night,16.52,0.0,16.52,34.38,0,Delayed,0.0,0.87,3
ORD-2359,2026-04-03 03:18:00,2026-04-03 03:30:23.198606,Station_B,Night,12.39,0.0,12.39,39.58,0,Success,0.0,0.0,3
ORD-2360,2026-04-03 03:20:00,2026-04-03 03:38:53.979359,Station_D,Night,18.9,0.0,18.9,33.89,0,Delayed,0.0,2.2,3
ORD-2361,2026-04-03 03:22:00,2026-04-03 03:29:06.282376,Station_A,Night,7.1,0.0,7.1,43.33,0,Success,0.0,0.0,3
ORD-2362,2026-04-03 03:24:00,2026-04-03 03:42:58.206655,Station_C,Night,13.55,5.42,18.97,41.88,1,Failed,3.78,0.0,3
ORD-2363,2026-04-03 03:26:00,2026-04-03 03:31:53.708868,Station_A,Night,5.9,0.0,5.9,31.56,0,Success,0.0,0.0,3
ORD-2364,2026-04-03 03:28:00,2026-04-03 04:09:59.271381,Station_C,Night,29.99,12.0,41.99,29.22,1,Failed,5.84,0.0,3
ORD-2365,2026-04-03 03:30:00,2026-04-03 03:42:59.226260,Station_C,Night,12.99,0.0,12.99,36.28,0,Success,0.0,0.0,3
ORD-2366,2026-04-03 03:32:00,2026-04-03 03:37:00.000000,Station_D,Night,5.0,0.0,5.0,26.68,0,Success,0.0,0.0,3
ORD-2367,2026-04-03 03:34:00,2026-04-03 03:58:35.439236,Station_C,Night,24.59,0.0,24.59,35.57,0,Delayed,0.0,5.69,3
ORD-2368,2026-04-03 03:36:00,2026-04-03 03:48:47.803430,Station_D,Night,12.8,0.0,12.8,31.12,0,Success,0.0,0.0,3
ORD-2369,2026-04-03 03:38:00,2026-04-03 03:55:45.929077,Station_C,Night,17.77,0.0,17.77,42.29,0,Delayed,0.0,1.95,3
ORD-2370,2026-04-03 03:40:00,2026-04-03 03:55:36.875682,Station_A,Night,15.61,0.0,15.61,33.93,0,Delayed,0.0,0.35,3
ORD-2371,2026-04-03 03:42:00,2026-04-03 03:57:55.711498,Station_D,Night,15.93,0.0,15.93,36.49,0,Delayed,0.0,0.56,3
ORD-2372,2026-04-03 03:44:00,2026-04-03 04:02:06.947947,Station_C,Night,18.12,0.0,18.12,48.15,0,Delayed,0.0,2.5,3
ORD-2373,2026-04-03 03:46:00,2026-04-03 04:00:51.483136,Station_A,Night,10.61,4.25,14.86,37.45,1,Failed,2.65,0.0,3
ORD-2374,2026-04-03 03:48:00,2026-04-03 04:00:07.967070,Station_D,Night,12.13,0.0,12.13,27.92,0,Success,0.0,0.0,3
ORD-2375,2026-04-03 03:50:00,2026-04-03 04:02:54.483807,Station_D,Night,12.91,0.0,12.91,26.98,0,Success,0.0,0.0,3
ORD-2376,2026-04-03 03:52:00,2026-04-03 04:00:56.618162,Station_B,Night,8.94,0.0,8.94,40.66,0,Success,0.0,0.0,3
ORD-2377,2026-04-03 03:54:00,2026-04-03 04:04:43.503278,Station_D,Night,10.73,0.0,10.73,27.36,0,Success,0.0,0.0,3
ORD-2378,2026-04-03 03:56:00,2026-04-03 04:07:41.510248,Station_B,Night,11.69,0.0,11.69,45.92,0,Success,0.0,0.0,3
ORD-2379,2026-04-03 03:58:00,2026-04-03 04:09:12.248173,Station_D,Night,11.2,0.0,11.2,48.35,0,Success,0.0,0.0,3
ORD-2380,2026-04-03 04:00:00,2026-04-03 04:15:01.995545,Station_B,Night,15.03,0.0,15.03,26.18,0,Delayed,0.0,0.01,4
ORD-2381,2026-04-03 04:02:00,2026-04-03 04:13:08.386868,Station_A,Night,11.14,0.0,11.14,25.38,0,Success,0.0,0.0,4
ORD-2382,2026-04-03 04:04:00,2026-04-03 04:13:54.887211,Station_B,Night,9.91,0.0,9.91,46.69,0,Success,0.0,0.0,4
ORD-2383,2026-04-03 04:06:00,2026-04-03 04:32:13.068866,Station_C,Night,26.22,0.0,26.22,35.32,0,Delayed,0.0,6.6,4
ORD-2384,2026-04-03 04:08:00,2026-04-03 04:14:41.331197,Station_B,Night,6.69,0.0,6.69,44.22,0,Success,0.0,0.0,4
ORD-2385,2026-04-03 04:10:00,2026-04-03 04:20:40.485165,Station_A,Night,10.67,0.0,10.67,36.41,0,Success,0.0,0.0,4
ORD-2386,2026-04-03 04:12:00,2026-04-03 04:21:57.968867,Station_A,Night,7.12,2.85,9.97,47.64,1,Failed,2.26,0.0,4
ORD-2387,2026-04-03 04:14:00,2026-04-03 04:36:22.155968,Station_C,Night,22.37,0.0,22.37,25.81,0,Delayed,0.0,3.17,4
ORD-2388,2026-04-03 04:16:00,2026-04-03 04:41:21.587421,Station_C,Night,25.36,0.0,25.36,27.0,0,Delayed,0.0,4.66,4
ORD-2389,2026-04-03 04:18:00,2026-04-03 04:54:44.070746,Station_C,Night,26.24,10.5,36.73,41.04,1,Failed,7.18,0.0,4
ORD-2390,2026-04-03 04:20:00,2026-04-03 04:48:02.964630,Station_C,Night,28.05,0.0,28.05,43.58,0,Delayed,0.0,9.48,4
ORD-2391,2026-04-03 04:22:00,2026-04-03 04:44:43.131216,Station_C,Night,22.72,0.0,22.72,41.43,0,Delayed,0.0,5.33,4
ORD-2392,2026-04-03 04:24:00,2026-04-03 04:57:09.107692,Station_C,Night,23.68,9.47,33.15,27.04,1,Failed,4.27,0.0,4
ORD-2393,2026-04-03 04:26:00,2026-04-03 04:52:05.648862,Station_C,Night,18.64,7.46,26.09,32.68,1,Failed,4.06,0.0,4
ORD-2394,2026-04-03 04:28:00,2026-04-03 04:40:13.251879,Station_B,Night,12.22,0.0,12.22,40.33,0,Success,0.0,0.0,4
ORD-2395,2026-04-03 04:30:00,2026-04-03 04:55:02.369764,Station_C,Night,25.04,0.0,25.04,35.12,0,Delayed,0.0,5.88,4
ORD-2396,2026-04-03 04:32:00,2026-04-03 04:44:13.368561,Station_D,Night,12.22,0.0,12.22,27.78,0,Success,0.0,0.0,4
ORD-2397,2026-04-03 04:34:00,2026-04-03 04:48:01.667830,Station_A,Night,14.03,0.0,14.03,25.76,0,Success,0.0,0.0,4
ORD-2398,2026-04-03 04:36:00,2026-04-03 04:51:14.199888,Station_B,Night,15.24,0.0,15.24,38.69,0,Delayed,0.0,0.15,4
ORD-2399,2026-04-03 04:38:00,2026-04-03 04:50:55.668337,Station_B,Night,12.93,0.0,12.93,32.18,0,Success,0.0,0.0,4
ORD-2400,2026-04-03 04:40:00,2026-04-03 05:06:48.936477,Station_C,Night,26.82,0.0,26.82,25.95,0,Delayed,0.0,5.11,4
ORD-2401,2026-04-03 04:42:00,2026-04-03 04:51:58.605571,Station_B,Night,9.98,0.0,9.98,26.73,0,Success,0.0,0.0,4
ORD-2402,2026-04-03 04:44:00,2026-04-03 04:58:20.951911,Station_D,Night,14.35,0.0,14.35,41.53,0,Success,0.0,0.0,4
ORD-2403,2026-04-03 04:46:00,2026-04-03 04:57:40.992161,Station_D,Night,11.68,0.0,11.68,47.71,0,Success,0.0,0.0,4
ORD-2404,2026-04-03 04:48:00,2026-04-03 04:59:35.771420,Station_A,Night,11.6,0.0,11.6,41.51,0,Success,0.0,0.0,4
ORD-2405,2026-04-03 04:50:00,2026-04-03 04:58:55.857410,Station_B,Night,8.93,0.0,8.93,36.52,0,Success,0.0,0.0,4
ORD-2406,2026-04-03 04:52:00,2026-04-03 05:02:51.924047,Station_A,Night,10.87,0.0,10.87,38.39,0,Success,0.0,0.0,4
ORD-2407,2026-04-03 04:54:00,2026-04-03 05:11:55.654901,Station_D,Night,17.93,0.0,17.93,27.78,0,Delayed,0.0,1.36,4
ORD-2408,2026-04-03 04:56:00,2026-04-03 05:16:44.234629,Station_C,Night,20.74,0.0,20.74,47.87,0,Delayed,0.0,4.58,4
ORD-2409,2026-04-03 04:58:00,2026-04-03 05:16:19.510379,Station_D,Night,18.33,0.0,18.33,27.57,0,Delayed,0.0,1.53,4
ORD-2410,2026-04-03 05:00:00,2026-04-03 05:12:13.251461,Station_B,Night,12.22,0.0,12.22,42.47,0,Success,0.0,0.0,5
ORD-2411,2026-04-03 05:02:00,2026-04-03 05:15:21.117770,Station_A,Night,13.35,0.0,13.35,34.52,0,Success,0.0,0.0,5
ORD-2412,2026-04-03 05:04:00,2026-04-03 05:16:22.124499,Station_D,Night,12.37,0.0,12.37,44.25,0,Success,0.0,0.0,5
